"ID"	"No."	"NOM_MUN"	"Rubro"	"Ejercicio"	"Obra"	"Localidad"	"Habitantes beneficiados"	"Ejecutora"	"Trabajos"	"tiene_geo"
"1639_Ixmiquilpan"	1638	"Ixmiquilpan"	"Espacios Educativos"	2022	"Rehabilitacioón General De Aulas Y Rehabilitación General De Sanitarios."	"El Espiritu"	38	NA	"FAM POTENCIADO 13DTV0265H Telesecundaria 240"	TRUE
"1641_Ixmiquilpan"	1640	"Ixmiquilpan"	"Espacios Educativos"	2022	"Rehabilitación General De 1 Módulo De Sanitarios, Construcción De Base Externa Para Tinacos, Impermeabilización De 1 Aula Estructura Regional 6.00 X 8.00 Y Obra Exterior."	"La Loma Julian Villagran"	116	NA	"FAM 2022 13DPB2487E Benito Juarez"	TRUE
"1654_Ixmiquilpan"	1653	"Ixmiquilpan"	"Espacios Educativos"	2022	"Rehabilitación General De 2 Módulo De 4 Aulas Didácticas, Estructura Hm.avance De Obra 100%"	"El Nith"	235	NA	"FAM 2022 13DPR0861G Sor Juana Ines De La Cruz"	TRUE
"1653_Ixmiquilpan"	1652	"Ixmiquilpan"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios."	"El Espiritu"	79	NA	"FAM POTENCIADO 13DPR2331E Cinco De Mayo"	TRUE
"1668_Ixmiquilpan"	1667	"Ixmiquilpan"	"Espacios Educativos"	2022	"Trabajos Complementarios Y Adecuación De Instalaciones En Aulas Y Laboratorios En Edificio De Docencia"	"La Joya [Colonia]"	2365	NA	"FAMES-22 (REMANENTES) 13EUT0003X Universidad Tecnologica Del Valle Del Mezquital"	TRUE
"1672_Jacala de Ledezma"	1671	"Jacala de Ledezma"	"Espacios Educativos"	2022	"Rehabilitación General De Aula Y Rehabilitación General De Sanitarios."	"Octupilla"	11	NA	"FAM POTENCIADO 13DPR2388F Gral. Joaquin Martinez"	TRUE
"1674_Jacala de Ledezma"	1673	"Jacala de Ledezma"	"Espacios Educativos"	2022	"Rehabilitación General De Dos Módulos De Sanitarios En Estructura Atípica, Con Sustitución De Losa Por Cubierta De Lámina Multipanel Y Obra Exterior.avance De Obra 100%"	"Jacala"	226	NA	"FAM 2022 13DPR2392S Ultimo Emperador Azteca"	TRUE
"1671_Jacala de Ledezma"	1670	"Jacala de Ledezma"	"Espacios Educativos"	2022	"Rehabilitación General De Dos Módulos, Estructura A-70 De 9 Y 6 E.e. Respectivamente, Rehabilitación General De Taller De 7 E.e., Estructura A-73, Rehabilitación General De Módulo De 3 Aulas Didácticas Atípicas 6.00 X 8.00 Mts. Y Obra Exterior.avance De O"	"Jacala"	223	NA	"FAM 2022 13DST0016N Escuela Secundaria Tecnica 16"	TRUE
"1676_La Misión"	1675	"La Misión"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios."	"La Cienega"	18	NA	"FAM POTENCIADO 13DPR0188U Ignacio Manuel Altamirano"	TRUE
"1678_La Misión"	1677	"La Misión"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios."	"Puerto De Naranjos"	31	NA	"FAM POTENCIADO 13DPR1138T Ponciano Arriaga"	TRUE
"1677_La Misión"	1676	"La Misión"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios."	"Las Palmitas"	35	NA	"FAM POTENCIADO 13DTV0751Z Telesecundaria 751"	TRUE
"1684_Mineral de la Reforma"	1683	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Acondicionamiento Eléctrico En El Edificio De Gastronomía Y Red General (Acometida Y Nicho De Tableros Principales)"	"Ex-Hacienda De Chavarria"	524	NA	"FAMES-22 (REMANENTES) 13EUT0012E Universidad Tecnologica De Mineral De La Reforma"	TRUE
"1697_Mineral de la Reforma"	1696	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Construccion De Laboratorio Multidisciplinario De 4 E.e., Cooperativa Escolar De 1 E.e. En Estructura U1-C, Cancha De Usos Multiples Y Obra Exterior"	"El Saucillo Fraccionamiento"	339	NA	"FAM 2022 13DES0123D Escuela Secundaria General"	TRUE
"1692_Mineral de la Reforma"	1691	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Construcción De Cuatro Aulas Didacticas De 2 E.e. C/U, Módulo De Escaleras, En Estructura U2-C Planta Alta Y Obra Exterior"	"Praderas De Virreyes"	371	NA	"FAM 2022 13DPR0814W Octavio Paz"	TRUE
"1710_Mineral de la Reforma"	1709	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Construcción De Dos Aulas Adosadas En Estructura Regional (Zona Sísmica C Y D) 6.00 X 8.00 Mts. Y Obra Exterior.avance De Obra 100%"	"Praderas De Virreyes"	166	NA	"FAM 2022 13DJN1606F Luis Roman Lara Ramos"	TRUE
"1704_Mineral de la Reforma"	1703	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Construcción De Módulo De Sanitarios De 2 E.e. En Estructura U2-C (Planta Baja)"	"Paseos De Chavarria"	416	NA	"FAMMD-22  (REMANENTES) 13EMS0081C Centro De Educacion Media Superior A Distancia Mineral De La Reforma Ii"	TRUE
"1686_Mineral de la Reforma"	1685	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Construcción De Un Laboratorio De Diseño Arquitectonico Adosado De 4 E.e., Estructura U1-C, Impermeabilizante En Módulos Y Obra Exterior.avance De Obra 100%"	"La Providencia Siglo Xxi"	595	NA	"FAM 2022 13DST0062Z Escuela Secundaria Tecnica 62"	TRUE
"1691_Mineral de la Reforma"	1690	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Construcción De Un Módulo De 2 Aulas Didácticas De 2 E.e. C/U Y Escaleras En Planta Baja, Estructura U2-C Y Obra Exterior.avance De Obra 100%"	"Paseos De Chavarria"	309	NA	"FAM 2022 13DPR0834J Centro Escolar Teocalli"	TRUE
"1683_Mineral de la Reforma"	1682	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Construcción De Un Módulo De Sanitarios Adosado, Estructura Regional (Zona Sísmica C Y D), 6.50x8.00 Mts., Construcción De Un Aula Didáctica, Estructura Regional (Zona Sísmica C Y D) 6.00x8.00 Mts. Y Obra Exterior.avance De Obra 100%"	"Santa Maria La Calera"	497	NA	"FAM 2022 13DTV0288S Telesecundaria 267"	TRUE
"1687_Mineral de la Reforma"	1686	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Reforzamiento Estructural Con Marcos Rígidos En Aula Atípica, Construcción De Cisterna De 1200 Lts Y Canaleta Para Almacenar Desalojo De Agua Pluvial.avance De Obra 100%"	"Pachuquilla"	182	NA	"FAM 2022 13DPR0042Z Cuauhtemoc"	TRUE
"1699_Mineral de la Reforma"	1698	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios"	"Ex-Hacienda De Chavarria"	524	NA	"FAM POTENCIADO-MANTENIMIENTO 13EUT0012E Universidad Tecnologica De Mineral De La Reforma"	TRUE
"1682_Mineral de la Reforma"	1681	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Rehabilitación General De Módulo Que Consta De 1 Aula De Estructura Atípica, 2 Aulas De Estructura A-70 De 2 E.e. Cada Una Y 2 Aulas De Estructura Atípica; Rehabilitación General De Módulo De Estructura Regional De 3 E.e., Rehabilitación De Sanitarios, Di"	"Azoyatla De Ocampo"	202	NA	"FAM 2022 13DPR0955V Melchor Ocampo"	TRUE
"1689_Mineral de la Reforma"	1688	"Mineral de la Reforma"	"Espacios Educativos"	2022	"Terminación De Laboratorio De Computo De 3 E.e. Adosado En Edificio “D” De Estructura U2-C, En Planta Baja, Rehabilitación De Módulo De Sanitarios En Edificio “A” De Estructura U2-C Planta Baja De 2 E.e., Impermeabilización En Edificios “A” Y “B” Y Obra E"	"Cipreses"	538	NA	"FAM 2022 13DES0106N Jaime Sabines"	TRUE
"1714_Mixquiahuala de Juárez"	1713	"Mixquiahuala de Juárez"	"Espacios Educativos"	2022	"Construcción De Un Módulo De 3 Aulas Didácticas, Estructura Regional (Zona Sísmica C Y D) 6.00 8.00 Mts., Rehabilitación De Módulo De Sanitarios Atipico Y Obra Exterior.avance De Obra 100%"	"Mixquiahuala De Juarez"	407	NA	"FAM 2022 13DPR1061V Gral. Pedro Maria Anaya"	TRUE
"1716_Omitlán de Juárez"	1715	"Omitlán de Juárez"	"Espacios Educativos"	2022	"Construcción De Un Módulo De Sanitarios M-4, Estructura Regional (Zona Sismica C Y D), Fosa Septica, Pozo De Absorción Y Obra Exterior"	"Venta De Guadalupe"	99	NA	"FAM 2022 13DTV0430Q Telesecundaria 59"	TRUE
"1715_Omitlán de Juárez"	1714	"Omitlán de Juárez"	"Espacios Educativos"	2022	"Demolición De Un Aula Didáctica Y Construcción De Un Aula Didáctica De 1 E.e. Estructura Regional (Zona Sísmica C Y D) 6.00 X 8.00 Mts. Y Obra Exterior. Avance De Obra 100%"	"San Antonio El Paso"	118	NA	"FAM 2022 13DPR2325U Raymundo Enriquez"	TRUE
"1718_Pachuca de Soto"	1717	"Pachuca de Soto"	"Espacios Educativos"	2022	"Construccion De La Primera Etapa Del Edificio ¨Q¨E"	"Pachuca De Soto"	1038	NA	"FAM POTENCIADO 13DCT0006F Centro De Bachillerato Tecnologico Industrial Y De Servicios Num. 222"	TRUE
"1732_Pachuca de Soto"	1731	"Pachuca de Soto"	"Espacios Educativos"	2022	"Construcción De Fosa Séptica De 10 M3, Pozo De Absorción, Red De Drenaje, Impermeabilización De Tres Módulos A, E Y Sanitarios En Módulo B Y Obra Exterior"	"Pachuca De Soto"	451	NA	"FAM 2022 13DES0050B Proceres De La Nacion"	TRUE
"1728_Pachuca de Soto"	1727	"Pachuca de Soto"	"Espacios Educativos"	2022	"Construcción De Modulo De Area Administrativa Y Portico De Acceso De 8 E.e., Estructura U1-C; Construcción De Taller De Diseño Grafico De 4 E.e., Estructura U1-C Y Obra Exterior"	"Pachuca De Soto"	473	NA	"FAM 2022 13DST0071G Salomon Nazar Ruiz"	TRUE
"1731_Pachuca de Soto"	1730	"Pachuca de Soto"	"Espacios Educativos"	2022	"Construcción De Un Aula Didáctica De 3 E.e., Escalera, De 1 E.e. Y Un Taller De Diseño Gráfico, De 4 E.e. En Planta Baja En Un Módulo En Estructura U2-C Y Obra Exterior. Avance De Obra 100%"	"Pachuca De Soto"	250	NA	"FAM 2022 13DES0122E Leona Vicario"	TRUE
"1739_Pachuca de Soto"	1738	"Pachuca de Soto"	"Espacios Educativos"	2022	"Demolición De Dos Tramos De Barda Perimetral Por Riesgo De Colapso; Construcción De Muros De Contención A Base De Piedra Braza Y Concreto Armado Y Barda Perimetral Para Reposición En Ambos Tramos"	"Pachuca De Soto"	222	NA	"FAM 2022 13DPR0085Y Guadalupe Victoria"	TRUE
"1719_Pachuca de Soto"	1718	"Pachuca de Soto"	"Espacios Educativos"	2022	"Reestructuración De Edificio De 9 E.e. En Dos Niveles Estructura Atípica.avance De Obra 100%"	"Pachuca De Soto"	163	NA	"FAM 2022 13DPR2951M Elisa Acuña Rossetti"	TRUE
"1745_Pachuca de Soto"	1744	"Pachuca de Soto"	"Espacios Educativos"	2022	"Reforzamiento Estructural De 1 Módulo Atipico En Zona De Sanitarios Y Aulas, Reparacion De Grietas.avance De Obra 100%"	"Pachuca De Soto"	224	NA	"FAM 2022 13DPR0332Q Belisario Dominguez"	TRUE
"1735_Pachuca de Soto"	1734	"Pachuca de Soto"	"Espacios Educativos"	2022	"Rehabilitacion General De Aulas Y Rehabilitacion General De Sanitarios."	"Pachuca De Soto"	111	NA	"FAM POTENCIADO-MANTENIMIENTO 13DPR0151G Benito Torres Oropeza"	TRUE
"1749_Pachuca de Soto"	1748	"Pachuca de Soto"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios."	"Pachuca De Soto"	243	NA	"FAM POTENCIADO 13DPR1932R Cuitlahuac"	TRUE
"1746_Pachuca de Soto"	1745	"Pachuca de Soto"	"Espacios Educativos"	2022	"Sustitución De Techumbre Por Lámina Multipanel En Módulo B (Estructura Prefabricada), Rehabilitación Eléctrica Y Obra Exterior.avance De Obra 100%"	"Pachuca De Soto"	176	NA	"FAM 2022 13DPR2892N Distribuidores Nissan Numero 39"	TRUE
"1761_Pisaflores"	1760	"Pisaflores"	"Espacios Educativos"	2022	"Construcción De Un Aula Didáctica Estructura Regional 6.00x5.30 Mts. Construcción De Muro De Contención Y Obra Exterior. Avance De Obra 100%"	"Escondida De San Rafael"	23	NA	"FAM 2022 13DJN1121C Nueva Ilusion"	TRUE
"1760_Pisaflores"	1759	"Pisaflores"	"Espacios Educativos"	2022	"Rehabilitación De Aula Y Rehabilitación De Sanitarios."	"Chalahuite"	32	NA	"FAM POTENCIADO 13DJN0230C Tezozomoc"	TRUE
"1758_Pisaflores"	1757	"Pisaflores"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios."	"Plan De Ayala"	10	NA	"FAM POTENCIADO 13DPR0092H Consumacion De La Independencia"	TRUE
"1762_Pisaflores"	1761	"Pisaflores"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios."	"Rancho Nuevo"	35	NA	"FAM POTENCIADO 13DPR0323I Francisco I. Madero"	TRUE
"1759_Pisaflores"	1758	"Pisaflores"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios."	"Las Moras"	68	NA	"FAM POTENCIADO 13DPR0364I Ignacio M. Altamirano"	TRUE
"1756_Pisaflores"	1755	"Pisaflores"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios."	"Casas Viejas"	11	NA	"FAM POTENCIADO 13DPR2767P Benito Juarez"	TRUE
"1766_Progreso de Obregón"	1765	"Progreso de Obregón"	"Espacios Educativos"	2022	"Construcción De Un Aula Didáctica De 3 E.e. Estructura U1-C Y Obra Exterior.avance De Obra 100%"	"Los Olivos"	334	NA	"FAM 2022 13DST0063Y Escuela Secundaria Tecnica 63"	TRUE
"1768_San Agustín Metzquititlán"	1767	"San Agustín Metzquititlán"	"Espacios Educativos"	2022	"Rehabilitación General De 7 Aulas En 3 Módulos Y Obra Exterior.avance De Obra 100%"	"Carpinteros"	162	NA	"FAM 2022 13DPR2481L Justo Sierra"	TRUE
"1769_San Agustín Metzquititlán"	1768	"San Agustín Metzquititlán"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas Y Rehabilitación General De Sanitarios."	"Mezquititlan"	123	NA	"FAM POTENCIADO 13DES0001T Nicandro Castillo"	TRUE
"1773_San Agustín Tlaxiaca"	1772	"San Agustín Tlaxiaca"	"Espacios Educativos"	2022	"Construcción De Un Aula Didáctica Adosada De 1 E.e. Estructura Regional (Zona Sísmica C Y D, Zapatas Corridas) 6.00 X 8.00 Mts Y Obra Exterior.avance De Obra 100%"	"Nueva Tlaxiaca"	315	NA	"FAM 2022 13DPR1037V Maria Isabel Ordaz Camacho"	TRUE
"1774_San Agustín Tlaxiaca"	1773	"San Agustín Tlaxiaca"	"Espacios Educativos"	2022	"Demontaje De Techumbre En Cancha De Usos Multiples Y Demolición De Columnas.avance De Obra 100%"	"San Agustin Tlaxiaca"	310	NA	"FAM 2022 13DPR1452J Melchor Ocampo"	TRUE
"1777_San Bartolo Tutotepec"	1776	"San Bartolo Tutotepec"	"Espacios Educativos"	2022	"Construcción De Un Aula Didáctica De 1 E.e., Estructura Regional (Zona Sísmica C Y D) 6.00 X 8.00 Mts Y Obra Exterior.avance De Obra 100%"	"Valle Verde"	123	NA	"FAM 2022 13DPB2756I Bicentenario"	TRUE
"1784_San Salvador"	1783	"San Salvador"	"Espacios Educativos"	2022	"Demolición De Un Módulo De Sanitarios Por Deficiencias Constructivas, Construcción De Un Módulo De Sanitarios M-6 En Estructura Regional (Zona Sísmica C Y D) 6.50 X 5.30 Mts. Y Obra Exterior.avance De Obra 100%"	"Dextho De Victoria"	49	NA	"FAM 2022 13DTV0232Q Telesecundaria 246"	TRUE
"1781_San Salvador"	1780	"San Salvador"	"Espacios Educativos"	2022	"Rehabilitación Eléctrica General.avance De Obra 100%"	"San Antonio Zaragoza"	279	NA	"FAM 2022 13DPR0444U Centro Cultural Campesino"	TRUE
"1793_Santiago Tulantepec de Lugo Guerrero"	1792	"Santiago Tulantepec de Lugo Guerrero"	"Espacios Educativos"	2022	"Adecuacion Y Rehabilitación General De Módulo De Estructura U1-C De 11 E.e. Que Comprende: Un Taller De Diseño Grafico De 4 E.e. Un Aula Didáctica De 2 E.e. Y Un Taller De Electricidad De 5 E.e. Y Obra Exterior.avance De Obra 100%"	"Santiago Tulantepec"	514	NA	"FAM 2022 13DES0031N Martin Jose Urrutia Malagon"	TRUE
"1796_Santiago Tulantepec de Lugo Guerrero"	1795	"Santiago Tulantepec de Lugo Guerrero"	"Espacios Educativos"	2022	"Construcción De Dos Aulas Didacticas De 2 E.e. C/U, Estructura U2-C, En Planta Alta, Construcción De Taller De Industria De Vestido De 6 E.e., Estructura U1-C Y Obra Exterior"	"Unidades Habitacionales"	745	NA	"FAM 2022 13DES0120G Gabriel Vargas Bernal"	TRUE
"1790_Santiago Tulantepec de Lugo Guerrero"	1789	"Santiago Tulantepec de Lugo Guerrero"	"Espacios Educativos"	2022	"Construcción De Dos Aulas Didácticas Adosadas De 2 E.e. Estructura Regional (Zona Sísmica C Y D) 6.00 X 8.00 Mts. Y Obra Exterior. Avance De Obra 100%"	"Los Romeros"	262	NA	"FAM 2022 13DPR0469C Gral. Felipe Angeles"	TRUE
"1810_Tecozautla"	1809	"Tecozautla"	"Espacios Educativos"	2022	"Construcción De Techumbre (Suministro Y Montaje De Lamina Y Acabados En Estructura) En Cancha De Basquetbol."	"Bomanxotha"	111	NA	"FAM POTENCIADO-MANTENIMIENTO 13DTV0721F Telesecundaria 721"	TRUE
"1807_Tecozautla"	1806	"Tecozautla"	"Espacios Educativos"	2022	"Rehabilitacion General De Aula Y Rehabilitacion General De Sanitarios."	"Maguey Verde"	38	NA	"FAM POTENCIADO-MANTENIMIENTO 13DPB0620H Escuela De Educacion Primaria Indigena"	TRUE
"1808_Tecozautla"	1807	"Tecozautla"	"Espacios Educativos"	2022	"Rehabilitación Eléctrica General, Con Sustitución De Transformador.avance De Obra 100%"	"San Antonio"	66	NA	"FAM 2022 13DTV0273Q Telesecundaria 258"	TRUE
"1818_Tenango de Doria"	1817	"Tenango de Doria"	"Espacios Educativos"	2022	"Construcción Del Edificio De Medicina Primera Etapa"	"El Desdavi"	611	NA	"FAMES-22 13EIU0001C Universidad Intercultural Del Estado De Hidalgo"	TRUE
"1819_Tenango de Doria"	1818	"Tenango de Doria"	"Espacios Educativos"	2022	"Rehabilitación De Aula Y Rehabilitación De Sanitarios."	"El Casiu"	16	NA	"FAM POTENCIADO 13DPB0144W Lazaro Cardenas"	TRUE
"1817_Tenango de Doria"	1816	"Tenango de Doria"	"Espacios Educativos"	2022	"Rehabilitación De Aula Y Rehabilitación De Sanitarios."	"El Aguacate"	46	NA	"FAM POTENCIADO 13DPB0143X Jose Maria Morelos"	TRUE
"1815_Tenango de Doria"	1814	"Tenango de Doria"	"Espacios Educativos"	2022	"Rehabilitación General De Aula Y Rehabilitación General De Sanitarios."	"El Bopo"	36	NA	"FAM POTENCIADO 13DTV0556X Telesecundaria 503"	TRUE
"1816_Tenango de Doria"	1815	"Tenango de Doria"	"Espacios Educativos"	2022	"Rehabilitación General De Aulas."	"El Texme"	30	NA	"FAM POTENCIADO 13DPB0235N Margarita Maza De Juarez"	TRUE
"1823_Tepeapulco"	1822	"Tepeapulco"	"Espacios Educativos"	2022	"Construcción De Un Aula Didáctica De 1 E.e. Estructura Regional (Zona Sísmica C Y D) 6.00 X 8.00 Mts, Rehabilitación General De Servicios Sanitarios Y Obra Exterior.avance De Obra 100%"	"Los Cides"	69	NA	"FAM 2022 13DTV0174Q Telesecundaria 337"	TRUE
"1837_Tepeji del Río de Ocampo"	1836	"Tepeji del Río de Ocampo"	"Espacios Educativos"	2022	"Construcción De Un Aula Didáctica Estructura Regional 6.00 X 5.30 Mts Y Obra Exterior.avance De Obra 100%"	"Benito Juarez"	69	NA	"FAM 2022 13DJN1184O Camilo Calva Villegas"	TRUE
"1830_Tepeji del Río de Ocampo"	1829	"Tepeji del Río de Ocampo"	"Espacios Educativos"	2022	"Construcción Del Edificio A, Área Administrativa De 6 E.e. En Estructura U1-C Y Obra Exterior"	"San Ildefonso"	176	NA	"FAMMD-22 13EMS0070X Centro De Educacion Media Superior A Distancia San Ildefonso"	TRUE
"1835_Tepeji del Río de Ocampo"	1834	"Tepeji del Río de Ocampo"	"Espacios Educativos"	2022	"Construcción Del Edificio “A” Área Administrativa De 6 E.e. En Estructura U1-C Y Obra Exterior"	"Santa Maria Quelites"	151	NA	"FAMMD-22 13EMS0071W Centro De Educacion Media Superior A Distancia Santa Maria Quelites"	TRUE
"1832_Tepeji del Río de Ocampo"	1831	"Tepeji del Río de Ocampo"	"Espacios Educativos"	2022	"Impermeabilización De 4 Módulos Y Rehabilitación Eléctrica De 4 Módulos. Avance De Obra 100%"	"Melchor Ocampo (El Salto)"	337	NA	"FAM 2022 13DPR2589C Melchor Ocampo"	TRUE
"1831_Tepeji del Río de Ocampo"	1830	"Tepeji del Río de Ocampo"	"Espacios Educativos"	2022	"Terminacion De Módulo De 7 E.e., Que Incluye: Laboratorio Multidisciplinario De 4 E.e. Y Laboratorio De Computo De 3 E.e. Estructura U1-C Y Obra Exterioravance De Obra 100%"	"Tepeji Del Rio De Ocampo"	180	NA	"FAM 2022 13EES0001S Plantel Azteca Hidalgo"	TRUE
"1852_Tezontepec de Aldama"	1851	"Tezontepec de Aldama"	"Espacios Educativos"	2022	"Reforzamiento Estructural De Módulo Atípico, Impermeabilizante Con Nivelación De Losa Y Reparación De Grietas Y Fisuras.avance De Obra 100%"	"Mangas"	376	NA	"FAM 2022 13DPR0625D Revolucion"	TRUE
"1853_Tezontepec de Aldama"	1852	"Tezontepec de Aldama"	"Espacios Educativos"	2022	"Rehabilitacion General De Aula Y Rehabilitacion General De Sanitarios."	"Tezontepec De Aldama"	474	NA	"FAM POTENCIADO-MANTENIMIENTO 13DES0033L Niños Heroes De Chapultepec"	TRUE
